MSA,YearMonth,UnemploymentRate,HPI (Seasonally Adjusted)
48680,201610,8.4,
48680,201611,8.0,
48680,201612,7.5,
48680,201701,8.2,
48680,201702,7.8,
48680,201703,7.1,
48680,201704,6.8,
48680,201705,7.1,
48680,201706,7.1,
48680,201707,7.4,
48680,201708,7.5,
48680,201709,6.7,
48680,201710,6.4,
48680,201711,6.4,
48680,201712,6.1,
48680,201801,6.6,
48680,201802,6.2,
48680,201803,6.0,
48680,201804,5.7,
48680,201805,5.7,
48680,201806,6.5,
48680,201807,6.2,
48680,201808,6.1,
48680,201809,5.6,
48680,201810,5.5,
48680,201811,5.7,
48680,201812,5.6,
48680,201901,6.2,
48680,201902,5.6,
48680,201903,5.6,
48680,201904,5.2,
48680,201905,5.3,
48680,201906,6.0,
48680,201907,5.7,
48680,201908,5.9,
48680,201909,5.1,
48680,201910,4.9,
48680,201911,5.1,
48680,201912,4.7,
48680,202001,5.4,
48680,202002,4.9,
48680,202003,7.1,
48680,202004,13.5,
48680,202005,14.7,
48680,202006,12.6,
48680,202007,13.3,
48680,202008,9.4,
48680,202009,9.3,
48680,202010,7.8,
48680,202011,7.8,
48680,202012,7.5,
48680,202101,7.1,
48680,202102,6.7,
48680,202103,6.9,
48680,202104,6.1,
48680,202105,5.8,
48680,202106,7.1,
48680,202107,6.9,
48680,202108,6.7,
48680,202109,6.1,
48680,202110,5.5,
48680,202111,5.6,
48680,202112,4.8,
48680,202201,6.3,
48680,202202,5.5,
48680,202203,5.0,
48680,202204,4.2,
48680,202205,4.6,
48680,202206,5.4,
48680,202207,4.9,
48680,202208,5.1,
48680,202209,5.1,
48680,202210,4.7,
48680,202211,4.7,
48680,202212,4.4,
48680,202301,5.3,
48680,202302,5.0,
48680,202303,4.8,
48680,202304,4.0,
48680,202305,4.7,
48680,202306,5.1,
48680,202307,5.4,
48680,202308,5.9,
48680,202309,6.0,
48680,202310,5.4,
48680,202311,5.4,
48680,202312,5.2,
48680,202401,6.1,
48680,202402,6.0,
48680,202403,5.2,
48680,202404,5.2,
48680,202405,5.4,
48680,202406,5.9,
48680,202407,7.0,
48680,202408,6.4,
48680,202409,6.4,
48680,202410,6.0,
48680,202411,5.9,
48680,202412,5.4,
48680,202501,6.9,
48680,202502,6.8,
10500,199901,8.6,
10500,199902,9.3,
10500,199903,8.6,
10500,199904,7.4,
10500,199905,7.4,
10500,199906,7.6,
10500,199907,7.4,
10500,199908,7.6,
10500,199909,6.9,
10500,199910,6.3,
10500,199911,5.8,
10500,199912,5.8,
10500,200001,5.2,
10500,200002,4.9,
10500,200003,4.5,
10500,200004,4.2,
10500,200005,4.6,
10500,200006,5.1,
10500,200007,5.1,
10500,200008,5.1,
10500,200009,5.1,
10500,200010,4.5,
10500,200011,4.2,
10500,200012,4.3,
10500,200101,4.9,
10500,200102,4.8,
10500,200103,5.1,
10500,200104,4.6,
10500,200105,4.4,
10500,200106,5.0,
10500,200107,4.9,
10500,200108,5.3,
10500,200109,5.0,
10500,200110,5.1,
10500,200111,5.4,
10500,200112,5.5,
10500,200201,5.9,
10500,200202,5.6,
10500,200203,5.7,
10500,200204,5.4,
10500,200205,6.1,
10500,200206,6.2,
10500,200207,5.7,
10500,200208,5.5,
10500,200209,5.1,
10500,200210,5.0,
10500,200211,5.0,
10500,200212,5.1,
10500,200301,5.4,
10500,200302,5.2,
10500,200303,5.5,
10500,200304,5.1,
10500,200305,5.0,
10500,200306,5.8,
10500,200307,5.2,
10500,200308,5.0,
10500,200309,4.7,
10500,200310,4.7,
10500,200311,4.4,
10500,200312,4.5,
10500,200401,4.9,
10500,200402,4.5,
10500,200403,4.8,
10500,200404,4.6,
10500,200405,5.0,
10500,200406,5.8,
10500,200407,5.7,
10500,200408,5.7,
10500,200409,5.4,
10500,200410,5.6,
10500,200411,5.7,
10500,200412,5.7,
10500,200501,6.1,
10500,200502,6.0,
10500,200503,5.6,
10500,200504,5.2,
10500,200505,5.6,
10500,200506,6.2,
10500,200507,6.0,
10500,200508,5.5,
10500,200509,5.5,
10500,200510,5.2,
10500,200511,5.4,
10500,200512,5.4,
10500,200601,5.5,
10500,200602,5.5,
10500,200603,5.3,
10500,200604,5.2,
10500,200605,5.4,
10500,200606,5.8,
10500,200607,5.8,
10500,200608,5.3,
10500,200609,5.0,
10500,200610,4.9,
10500,200611,4.7,
10500,200612,4.8,
10500,200701,5.2,
10500,200702,4.8,
10500,200703,4.7,
10500,200704,4.7,
10500,200705,5.1,
10500,200706,5.5,
10500,200707,5.5,
10500,200708,5.3,
10500,200709,5.3,
10500,200710,5.2,
10500,200711,4.9,
10500,200712,5.5,
10500,200801,5.8,
10500,200802,5.5,
10500,200803,5.5,
10500,200804,5.1,
10500,200805,6.0,
10500,200806,6.4,
10500,200807,6.7,
10500,200808,7.0,
10500,200809,7.3,
10500,200810,7.4,
10500,200811,7.2,
10500,200812,7.8,
10500,200901,8.4,
10500,200902,8.6,
10500,200903,8.3,
10500,200904,8.5,
10500,200905,9.1,
10500,200906,10.0,
10500,200907,10.2,
10500,200908,10.2,
10500,200909,10.3,
10500,200910,10.7,
10500,200911,10.5,
10500,200912,10.9,
10500,201001,12.3,
10500,201002,11.9,
10500,201003,11.6,
10500,201004,11.1,
10500,201005,11.4,
10500,201006,11.8,
10500,201007,11.8,
10500,201008,11.9,
10500,201009,11.4,
10500,201010,11.4,
10500,201011,11.6,
10500,201012,11.3,
10500,201101,11.5,
10500,201102,11.3,
10500,201103,11.1,
10500,201104,10.5,
10500,201105,11.0,
10500,201106,11.6,
10500,201107,11.4,
10500,201108,11.6,
10500,201109,11.3,
10500,201110,10.9,
10500,201111,10.4,
10500,201112,10.5,
10500,201201,10.8,
10500,201202,10.5,
10500,201203,10.3,
10500,201204,9.7,
10500,201205,10.3,
10500,201206,10.8,
10500,201207,10.7,
10500,201208,10.4,
10500,201209,9.7,
10500,201210,9.8,
10500,201211,9.4,
10500,201212,9.8,
10500,201301,10.1,
10500,201302,9.6,
10500,201303,9.4,
10500,201304,8.9,
10500,201305,9.5,
10500,201306,10.0,
10500,201307,9.5,
10500,201308,9.5,
10500,201309,9.0,
10500,201310,9.1,
10500,201311,8.7,
10500,201312,8.8,
10500,201401,8.8,
10500,201402,8.8,
10500,201403,8.9,
10500,201404,8.0,
10500,201405,8.6,
10500,201406,8.8,
10500,201407,8.9,
10500,201408,9.0,
10500,201409,8.1,
10500,201410,7.8,
10500,201411,7.5,
10500,201412,7.3,
10500,201501,7.7,
10500,201502,7.4,
10500,201503,7.1,
10500,201504,6.7,
10500,201505,7.4,
10500,201506,7.5,
10500,201507,7.5,
10500,201508,7.4,
10500,201509,6.8,
10500,201510,6.7,
10500,201511,6.5,
10500,201512,6.5,
10500,201601,6.7,
10500,201602,6.6,
10500,201603,6.7,
10500,201604,6.2,
10500,201605,6.2,
10500,201606,6.8,
10500,201607,6.5,
10500,201608,6.7,
10500,201609,6.3,
10500,201610,6.2,
10500,201611,5.8,
10500,201612,6.0,
10500,201701,6.2,
10500,201702,6.1,
10500,201703,5.7,
10500,201704,5.4,
10500,201705,5.7,
10500,201706,6.0,
10500,201707,5.7,
10500,201708,5.9,
10500,201709,5.2,
10500,201710,5.2,
10500,201711,5.0,
10500,201712,4.9,
10500,201801,5.2,
10500,201802,5.1,
10500,201803,4.8,
10500,201804,4.4,
10500,201805,4.7,
10500,201806,5.6,
10500,201807,5.2,
10500,201808,5.3,
10500,201809,4.6,
10500,201810,4.7,
10500,201811,4.7,
10500,201812,4.8,
10500,201901,5.4,
10500,201902,4.6,
10500,201903,4.5,
10500,201904,3.8,
10500,201905,4.4,
10500,201906,4.7,
10500,201907,4.5,
10500,201908,4.7,
10500,201909,4.2,
10500,201910,4.1,
10500,201911,4.0,
10500,201912,4.1,
10500,202001,4.6,
10500,202002,4.3,
10500,202003,5.1,
10500,202004,11.3,
10500,202005,9.4,
10500,202006,8.8,
10500,202007,9.1,
10500,202008,8.2,
10500,202009,7.8,
10500,202010,6.9,
10500,202011,6.4,
10500,202012,6.8,
10500,202101,6.9,
10500,202102,6.3,
10500,202103,6.1,
10500,202104,5.5,
10500,202105,5.7,
10500,202106,6.4,
10500,202107,5.3,
10500,202108,5.3,
10500,202109,4.2,
10500,202110,4.2,
10500,202111,3.9,
10500,202112,3.5,
10500,202201,4.4,
10500,202202,4.1,
10500,202203,3.8,
10500,202204,3.4,
10500,202205,3.7,
10500,202206,4.3,
10500,202207,4.1,
10500,202208,4.7,
10500,202209,3.8,
10500,202210,4.0,
10500,202211,3.8,
10500,202212,3.7,
10500,202301,4.0,
10500,202302,4.1,
10500,202303,3.8,
10500,202304,3.3,
10500,202305,4.0,
10500,202306,4.2,
10500,202307,3.9,
10500,202308,4.3,
10500,202309,3.7,
10500,202310,3.9,
10500,202311,3.6,
10500,202312,3.5,
10500,202401,4.0,
10500,202402,4.0,
10500,202403,4.0,
10500,202404,3.6,
10500,202405,4.1,
10500,202406,4.7,
10500,202407,4.6,
10500,202408,4.8,
10500,202409,4.0,
10500,202410,4.2,
10500,202411,4.0,
10500,202412,3.8,
10500,202501,4.1,
10500,202502,4.4,
12020,199901,2.8,
12020,199902,2.8,
12020,199903,2.9,
12020,199904,2.5,
12020,199905,2.4,
12020,199906,2.9,
12020,199907,2.8,
12020,199908,2.8,
12020,199909,2.4,
12020,199910,2.3,
12020,199911,2.1,
12020,199912,2.1,
12020,200001,3.5,
12020,200002,3.5,
12020,200003,3.2,
12020,200004,2.9,
12020,200005,3.4,
12020,200006,3.8,
12020,200007,3.6,
12020,200008,3.5,
12020,200009,3.0,
12020,200010,2.7,
12020,200011,2.7,
12020,200012,2.8,
12020,200101,3.5,
12020,200102,3.4,
12020,200103,3.6,
12020,200104,3.3,
12020,200105,3.3,
12020,200106,4.0,
12020,200107,3.7,
12020,200108,3.8,
12020,200109,3.6,
12020,200110,3.7,
12020,200111,3.6,
12020,200112,3.7,
12020,200201,4.0,
12020,200202,3.9,
12020,200203,4.1,
12020,200204,3.7,
12020,200205,3.9,
12020,200206,4.4,
12020,200207,4.1,
12020,200208,4.1,
12020,200209,3.7,
12020,200210,3.4,
12020,200211,3.6,
12020,200212,3.7,
12020,200301,3.8,
12020,200302,3.6,
12020,200303,3.6,
12020,200304,3.4,
12020,200305,3.7,
12020,200306,4.4,
12020,200307,3.9,
12020,200308,3.8,
12020,200309,3.6,
12020,200310,3.4,
12020,200311,3.4,
12020,200312,3.3,
12020,200401,3.8,
12020,200402,3.3,
12020,200403,3.4,
12020,200404,3.3,
12020,200405,3.7,
12020,200406,4.5,
12020,200407,4.3,
12020,200408,4.1,
12020,200409,4.0,
12020,200410,4.1,
12020,200411,4.1,
12020,200412,4.2,
12020,200501,4.5,
12020,200502,4.6,
12020,200503,4.2,
12020,200504,4.1,
12020,200505,4.3,
12020,200506,4.9,
12020,200507,4.6,
12020,200508,4.4,
12020,200509,4.3,
12020,200510,3.9,
12020,200511,3.8,
12020,200512,3.7,
12020,200601,4.0,
12020,200602,4.0,
12020,200603,3.8,
12020,200604,3.7,
12020,200605,4.1,
12020,200606,4.6,
12020,200607,4.6,
12020,200608,4.1,
12020,200609,3.8,
12020,200610,3.7,
12020,200611,3.5,
12020,200612,3.5,
12020,200701,3.9,
12020,200702,3.5,
12020,200703,3.3,
12020,200704,3.3,
12020,200705,3.5,
12020,200706,4.2,
12020,200707,4.1,
12020,200708,3.9,
12020,200709,3.8,
12020,200710,3.7,
12020,200711,3.5,
12020,200712,3.8,
12020,200801,4.3,
12020,200802,4.1,
12020,200803,4.1,
12020,200804,3.9,
12020,200805,4.7,
12020,200806,5.1,
12020,200807,5.3,
12020,200808,5.6,
12020,200809,5.6,
12020,200810,6.1,
12020,200811,5.8,
12020,200812,6.2,
12020,200901,7.1,
12020,200902,7.6,
12020,200903,7.3,
12020,200904,7.1,
12020,200905,7.4,
12020,200906,8.0,
12020,200907,7.9,
12020,200908,7.8,
12020,200909,7.6,
12020,200910,7.7,
12020,200911,7.6,
12020,200912,7.7,
12020,201001,9.6,
12020,201002,9.5,
12020,201003,9.1,
12020,201004,8.6,
12020,201005,8.7,
12020,201006,9.2,
12020,201007,9.1,
12020,201008,9.2,
12020,201009,8.6,
12020,201010,8.7,
12020,201011,8.8,
12020,201012,8.9,
12020,201101,9.6,
12020,201102,8.9,
12020,201103,8.7,
12020,201104,8.4,
12020,201105,8.6,
12020,201106,9.7,
12020,201107,9.3,
12020,201108,9.2,
12020,201109,9.0,
12020,201110,8.6,
12020,201111,8.0,
12020,201112,8.4,
12020,201201,8.7,
12020,201202,8.5,
12020,201203,8.4,
12020,201204,7.8,
12020,201205,8.1,
12020,201206,9.0,
12020,201207,8.8,
12020,201208,8.4,
12020,201209,7.7,
12020,201210,7.6,
12020,201211,7.3,
12020,201212,7.7,
12020,201301,8.0,
12020,201302,7.5,
12020,201303,7.3,
12020,201304,6.8,
12020,201305,7.5,
12020,201306,8.4,
12020,201307,7.9,
12020,201308,7.5,
12020,201309,7.0,
12020,201310,7.0,
12020,201311,6.3,
12020,201312,6.5,
12020,201401,6.7,
12020,201402,6.7,
12020,201403,6.7,
12020,201404,6.1,
12020,201405,6.8,
12020,201406,7.4,
12020,201407,7.4,
12020,201408,7.1,
12020,201409,6.4,
12020,201410,6.1,
12020,201411,5.8,
12020,201412,5.7,
12020,201501,6.2,
12020,201502,5.9,
12020,201503,5.6,
12020,201504,5.4,
12020,201505,6.0,
12020,201506,6.5,
12020,201507,6.2,
12020,201508,5.9,
12020,201509,5.5,
12020,201510,5.4,
12020,201511,5.1,
12020,201512,5.2,
12020,201601,4.9,
12020,201602,4.9,
12020,201603,4.8,
12020,201604,4.5,
12020,201605,4.7,
12020,201606,5.6,
12020,201607,5.2,
12020,201608,5.3,
12020,201609,5.6,
12020,201610,4.8,
12020,201611,5.0,
12020,201612,4.6,
12020,201701,4.8,
12020,201702,4.6,
12020,201703,4.4,
12020,201704,4.0,
12020,201705,4.3,
12020,201706,4.8,
12020,201707,4.6,
12020,201708,4.6,
12020,201709,4.0,
12020,201710,3.9,
12020,201711,3.8,
12020,201712,3.7,
12020,201801,3.9,
12020,201802,3.9,
12020,201803,3.7,
12020,201804,3.3,
12020,201805,3.4,
12020,201806,4.2,
12020,201807,3.7,
12020,201808,3.7,
12020,201809,3.2,
12020,201810,3.5,
12020,201811,3.2,
12020,201812,3.4,
12020,201901,3.9,
12020,201902,3.6,
12020,201903,3.5,
12020,201904,2.9,
12020,201905,3.3,
12020,201906,3.8,
12020,201907,3.5,
12020,201908,3.5,
12020,201909,2.9,
12020,201910,3.0,
12020,201911,2.8,
12020,201912,2.8,
12020,202001,3.3,
12020,202002,3.1,
12020,202003,3.7,
12020,202004,10.5,
12020,202005,8.6,
12020,202006,7.0,
12020,202007,6.5,
12020,202008,5.4,
12020,202009,4.9,
12020,202010,4.3,
12020,202011,3.9,
12020,202012,4.1,
12020,202101,4.1,
12020,202102,3.7,
12020,202103,3.5,
12020,202104,3.1,
12020,202105,3.4,
12020,202106,3.9,
12020,202107,3.3,
12020,202108,3.4,
12020,202109,2.7,
12020,202110,2.9,
12020,202111,2.6,
12020,202112,2.7,
12020,202201,3.2,
12020,202202,3.0,
12020,202203,2.9,
12020,202204,2.3,
12020,202205,2.9,
12020,202206,3.6,
12020,202207,3.1,
12020,202208,3.5,
12020,202209,2.7,
12020,202210,3.2,
12020,202211,2.9,
12020,202212,2.8,
12020,202301,3.2,
12020,202302,3.1,
12020,202303,3.1,
12020,202304,2.3,
12020,202305,3.1,
12020,202306,3.5,
12020,202307,3.1,
12020,202308,3.6,
12020,202309,2.8,
12020,202310,3.0,
12020,202311,2.5,
12020,202312,2.8,
12020,202401,3.3,
12020,202402,3.1,
12020,202403,3.2,
12020,202404,2.5,
12020,202405,3.3,
12020,202406,4.1,
12020,202407,4.0,
12020,202408,4.0,
12020,202409,3.2,
12020,202410,3.5,
12020,202411,2.9,
12020,202412,2.8,
12020,202501,3.2,
12020,202502,3.4,
12060,199901,3.3,133.6
12060,199902,3.3,133.6
12060,199903,3.1,133.6
12060,199904,2.8,136.7
12060,199905,2.8,136.7
12060,199906,3.2,136.7
12060,199907,3.2,139.08
12060,199908,3.1,139.08
12060,199909,3.0,139.08
12060,199910,2.8,142.05
12060,199911,2.7,142.05
12060,199912,2.7,142.05
12060,200001,3.4,144.5
12060,200002,3.3,144.5
12060,200003,3.2,144.5
12060,200004,2.8,146.71
12060,200005,3.2,146.71
12060,200006,3.5,146.71
12060,200007,3.3,150.14
12060,200008,3.4,150.14
12060,200009,3.0,150.14
12060,200010,2.8,152.05
12060,200011,2.6,152.05
12060,200012,2.6,152.05
12060,200101,3.3,154.64
12060,200102,3.2,154.64
12060,200103,3.2,154.64
12060,200104,3.0,156.79
12060,200105,3.0,156.79
12060,200106,3.6,156.79
12060,200107,3.5,159.35
12060,200108,3.9,159.35
12060,200109,3.8,159.35
12060,200110,4.1,160.81
12060,200111,4.2,160.81
12060,200112,4.4,160.81
12060,200201,5.1,162.48
12060,200202,5.1,162.48
12060,200203,5.0,162.48
12060,200204,4.9,164.53
12060,200205,5.0,164.53
12060,200206,5.4,164.53
12060,200207,5.2,165.7
12060,200208,5.2,165.7
12060,200209,4.8,165.7
12060,200210,4.8,168.02
12060,200211,4.8,168.02
12060,200212,4.9,168.02
12060,200301,5.3,170.18
12060,200302,5.1,170.18
12060,200303,4.9,170.18
12060,200304,4.7,171.92
12060,200305,4.9,171.92
12060,200306,5.6,171.92
12060,200307,5.1,172.03
12060,200308,5.0,172.03
12060,200309,4.7,172.03
12060,200310,4.5,173.41
12060,200311,4.3,173.41
12060,200312,4.1,173.41
12060,200401,4.7,173.88
12060,200402,4.4,173.88
12060,200403,4.4,173.88
12060,200404,4.2,175.36
12060,200405,4.5,175.36
12060,200406,5.2,175.36
12060,200407,5.0,176.83
12060,200408,5.0,176.83
12060,200409,4.8,176.83
12060,200410,4.9,178.26
12060,200411,4.9,178.26
12060,200412,5.1,178.26
12060,200501,5.4,180.96
12060,200502,5.6,180.96
12060,200503,5.3,180.96
12060,200504,5.0,183.08
12060,200505,5.3,183.08
12060,200506,5.7,183.08
12060,200507,5.4,185.24
12060,200508,5.3,185.24
12060,200509,5.5,185.24
12060,200510,5.3,187.97
12060,200511,5.2,187.97
12060,200512,4.9,187.97
12060,200601,5.1,190.53
12060,200602,5.0,190.53
12060,200603,4.6,190.53
12060,200604,4.4,192.43
12060,200605,4.6,192.43
12060,200606,5.0,192.43
12060,200607,4.8,193.14
12060,200608,4.7,193.14
12060,200609,4.4,193.14
12060,200610,4.3,193.57
12060,200611,4.2,193.57
12060,200612,4.2,193.57
12060,200701,4.6,196.96
12060,200702,4.3,196.96
12060,200703,4.1,196.96
12060,200704,4.1,198.23
12060,200705,4.2,198.23
12060,200706,4.7,198.23
12060,200707,4.7,198.13
12060,200708,4.6,198.13
12060,200709,4.5,198.13
12060,200710,4.5,194.3
12060,200711,4.4,194.3
12060,200712,4.9,194.3
12060,200801,5.4,191.85
12060,200802,5.2,191.85
12060,200803,5.3,191.85
12060,200804,5.1,187.52
12060,200805,5.8,187.52
12060,200806,6.3,187.52
12060,200807,6.4,182.85
12060,200808,6.8,182.85
12060,200809,6.9,182.85
12060,200810,7.3,176.71
12060,200811,7.3,176.71
12060,200812,8.0,176.71
12060,200901,8.9,167.68
12060,200902,9.3,167.68
12060,200903,9.3,167.68
12060,200904,9.1,162.84
12060,200905,9.7,162.84
12060,200906,10.5,162.84
12060,200907,10.3,159.85
12060,200908,10.5,159.85
12060,200909,10.4,159.85
12060,200910,10.5,165.41
12060,200911,10.2,165.41
12060,200912,10.4,165.41
12060,201001,10.7,161.73
12060,201002,10.5,161.73
12060,201003,10.2,161.73
12060,201004,9.7,158.49
12060,201005,9.9,158.49
12060,201006,10.2,158.49
12060,201007,10.2,157.55
12060,201008,10.4,157.55
12060,201009,10.0,157.55
12060,201010,10.0,149.28
12060,201011,10.1,149.28
12060,201012,10.0,149.28
12060,201101,10.3,143.16
12060,201102,9.9,143.16
12060,201103,9.7,143.16
12060,201104,9.4,142.84
12060,201105,9.7,142.84
12060,201106,10.2,142.84
12060,201107,10.0,138.62
12060,201108,10.1,138.62
12060,201109,9.7,138.62
12060,201110,9.5,139.41
12060,201111,9.0,139.41
12060,201112,9.1,139.41
12060,201201,9.3,140.57
12060,201202,9.1,140.57
12060,201203,8.9,140.57
12060,201204,8.3,137.76
12060,201205,8.7,137.76
12060,201206,9.1,137.76
12060,201207,9.0,145.96
12060,201208,8.8,145.96
12060,201209,8.1,145.96
12060,201210,8.2,150.89
12060,201211,7.8,150.89
12060,201212,8.1,150.89
12060,201301,8.6,155.84
12060,201302,8.2,155.84
12060,201303,7.9,155.84
12060,201304,7.4,160.39
12060,201305,7.9,160.39
12060,201306,8.3,160.39
12060,201307,8.0,166.16
12060,201308,7.8,166.16
12060,201309,7.4,166.16
12060,201310,7.5,170.98
12060,201311,6.9,170.98
12060,201312,6.9,170.98
12060,201401,7.2,175.68
12060,201402,7.1,175.68
12060,201403,7.1,175.68
12060,201404,6.4,181.91
12060,201405,7.0,181.91
12060,201406,7.2,181.91
12060,201407,7.2,180.65
12060,201408,7.2,180.65
12060,201409,6.5,180.65
12060,201410,6.4,182.58
12060,201411,6.1,182.58
12060,201412,6.0,182.58
12060,201501,6.4,187.05
12060,201502,6.1,187.05
12060,201503,5.9,187.05
12060,201504,5.5,190.85
12060,201505,6.0,190.85
12060,201506,6.1,190.85
12060,201507,6.0,194.98
12060,201508,5.9,194.98
12060,201509,5.4,194.98
12060,201510,5.5,198.55
12060,201511,5.3,198.55
12060,201512,5.3,198.55
12060,201601,5.5,201.05
12060,201602,5.3,201.05
12060,201603,5.3,201.05
12060,201604,4.9,204.01
12060,201605,5.0,204.01
12060,201606,5.5,204.01
12060,201607,5.3,209.49
12060,201608,5.4,209.49
12060,201609,5.2,209.49
12060,201610,5.1,214.03
12060,201611,4.8,214.03
12060,201612,5.0,214.03
12060,201701,5.2,218.4
12060,201702,5.0,218.4
12060,201703,4.8,218.4
12060,201704,4.4,221.82
12060,201705,4.7,221.82
12060,201706,4.9,221.82
12060,201707,4.7,226.03
12060,201708,4.8,226.03
12060,201709,4.2,226.03
12060,201710,4.2,229.41
12060,201711,4.0,229.41
12060,201712,4.1,229.41
12060,201801,4.3,233.7
12060,201802,4.2,233.7
12060,201803,4.0,233.7
12060,201804,3.6,240.38
12060,201805,3.7,240.38
12060,201806,4.2,240.38
12060,201807,3.9,244.38
12060,201808,4.0,244.38
12060,201809,3.5,244.38
12060,201810,3.6,250.2
12060,201811,3.3,250.2
12060,201812,3.7,250.2
12060,201901,4.0,252.65
12060,201902,3.6,252.65
12060,201903,3.6,252.65
12060,201904,3.1,254.74
12060,201905,3.5,254.74
12060,201906,3.8,254.74
12060,201907,3.6,259.98
12060,201908,3.7,259.98
12060,201909,3.1,259.98
12060,201910,3.2,262.82
12060,201911,3.0,262.82
12060,201912,3.1,262.82
12060,202001,3.6,269.01
12060,202002,3.4,269.01
12060,202003,4.2,269.01
12060,202004,12.3,273.78
12060,202005,10.7,273.78
12060,202006,9.4,273.78
12060,202007,8.6,277.01
12060,202008,7.4,277.01
12060,202009,6.9,277.01
12060,202010,5.7,286.93
12060,202011,5.3,286.93
12060,202012,5.2,286.93
12060,202101,5.2,298.98
12060,202102,4.7,298.98
12060,202103,4.4,298.98
12060,202104,4.0,311.14
12060,202105,4.1,311.14
12060,202106,4.5,311.14
12060,202107,3.9,323.97
12060,202108,3.9,323.97
12060,202109,3.3,323.97
12060,202110,3.2,342.44
12060,202111,2.9,342.44
12060,202112,2.7,342.44
12060,202201,3.4,361.46
12060,202202,3.1,361.46
12060,202203,3.0,361.46
12060,202204,2.5,381.03
12060,202205,2.9,381.03
12060,202206,3.3,381.03
12060,202207,3.0,400.0
12060,202208,3.4,400.0
12060,202209,2.9,400.0
12060,202210,3.1,393.95
12060,202211,2.9,393.95
12060,202212,2.9,393.95
12060,202301,3.3,398.16
12060,202302,3.3,398.16
12060,202303,3.2,398.16
12060,202304,2.7,401.5
12060,202305,3.3,401.5
12060,202306,3.5,401.5
12060,202307,3.2,409.44
12060,202308,3.6,409.44
12060,202309,3.2,409.44
12060,202310,3.3,417.53
12060,202311,3.0,417.53
12060,202312,3.0,417.53
12060,202401,3.3,423.81
12060,202402,3.3,423.81
12060,202403,3.3,423.81
12060,202404,3.0,428.08
12060,202405,3.4,428.08
12060,202406,3.8,428.08
12060,202407,3.7,430.99
12060,202408,3.9,430.99
12060,202409,3.4,430.99
12060,202410,3.5,434.55
12060,202411,3.4,434.55
12060,202412,3.3,434.55
12060,202501,3.4,436.52
12060,202502,3.6,436.52
12260,199901,5.4,
12260,199902,5.4,
12260,199903,5.0,
12260,199904,4.7,
12260,199905,4.8,
12260,199906,5.9,
12260,199907,5.9,
12260,199908,5.6,
12260,199909,5.2,
12260,199910,5.0,
12260,199911,4.8,
12260,199912,4.7,
12260,200001,4.5,
12260,200002,4.4,
12260,200003,4.0,
12260,200004,3.5,
12260,200005,4.0,
12260,200006,4.5,
12260,200007,4.3,
12260,200008,4.3,
12260,200009,3.7,
12260,200010,3.4,
12260,200011,3.3,
12260,200012,3.5,
12260,200101,4.1,
12260,200102,4.0,
12260,200103,4.1,
12260,200104,3.7,
12260,200105,4.1,
12260,200106,4.9,
12260,200107,5.6,
12260,200108,4.9,
12260,200109,4.7,
12260,200110,4.8,
12260,200111,5.2,
12260,200112,5.2,
12260,200201,5.2,
12260,200202,5.3,
12260,200203,5.1,
12260,200204,4.8,
12260,200205,4.9,
12260,200206,5.7,
12260,200207,5.5,
12260,200208,5.4,
12260,200209,5.0,
12260,200210,4.8,
12260,200211,4.9,
12260,200212,5.2,
12260,200301,5.3,
12260,200302,5.1,
12260,200303,4.8,
12260,200304,4.7,
12260,200305,4.9,
12260,200306,5.8,
12260,200307,6.3,
12260,200308,5.2,
12260,200309,4.9,
12260,200310,4.9,
